Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Timestamp, Marker Channel, Timestamp (Formatted)
95.0,-13.327133492100984,-13.667464388068764,-18.792997277341783,-90.45696022827178,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621060.9801023,9.0, 2025-04-14 09:57:40.980
96.0,-20.70595610467717,-10.952297020237893,-33.161692907102406,-93.14594829641284,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0080943,9.0, 2025-04-14 09:57:41.008
96.0,-32.29590606736019,-18.31989993294701,-31.71061172429472,-93.75555198919028,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0081644,9.0, 2025-04-14 09:57:41.008
97.0,-32.50908036483452,-10.009842231404036,-13.807710636407135,-97.2673180475831,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0089583,9.0, 2025-04-14 09:57:41.008
97.0,-22.4001307846047,-0.0317891496233642,-14.955859922803938,-88.2653788542375,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0090013,9.0, 2025-04-14 09:57:41.009
98.0,-25.19009615154937,-9.994882631581277,-34.837168087251484,-97.71984594222158,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.038313,9.0, 2025-04-14 09:57:41.038
98.0,-31.278653279412534,-17.829973038751632,-28.3110426645726,-101.72901869472116,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0383887,9.0, 2025-04-14 09:57:41.038
99.0,-22.531027283053845,-6.830927269067615,-14.86984222382307,-88.28033845406026,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.038613,9.0, 2025-04-14 09:57:41.038
99.0,-19.47926891921088,-3.592173907440156,-24.440246210433543,-83.4446478113532,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0386937,9.0, 2025-04-14 09:57:41.038
100.0,-22.115898387972265,-7.04784146649763,-37.17460555955768,-97.44309334550051,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0393,9.0, 2025-04-14 09:57:41.039
100.0,-30.534413188230246,-13.401931491214782,-30.439045739360157,-103.21749887708576,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0393927,9.0, 2025-04-14 09:57:41.039
0.0,-18.71258942829445,-5.753836081828922,-0.4113889951258898,-90.16898793168366,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0402908,9.0, 2025-04-14 09:57:41.040
1.0,-20.159930711146444,-8.25582915218547,-3.062978063710034,-94.06970358546825,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0681722,9.0, 2025-04-14 09:57:41.068
1.0,-18.22640243405476,-6.733689870219678,-17.218499395996332,-102.50317798554896,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.068293,9.0, 2025-04-14 09:57:41.068
2.0,-26.487841436173767,-9.127225841861218,-5.991319729015231,-88.21302025485784,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.068601,9.0, 2025-04-14 09:57:41.068
2.0,-25.96425544237718,-4.702924194280058,0.0860176989808678,-78.08911107480526,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0686522,9.0, 2025-04-14 09:57:41.068
3.0,-10.597006524447352,3.4313582093454897,-0.3066717963665724,-87.22194676660001,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0695558,9.0, 2025-04-14 09:57:41.069
3.0,-20.548880306538194,-14.415444379206749,-20.93222005199641,-106.02616374380888,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0696075,9.0, 2025-04-14 09:57:41.069
4.0,-20.30952670937404,-13.185017293784767,-11.474013064056637,-104.95281245652586,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0980856,9.0, 2025-04-14 09:57:41.098
4.0,-21.94386299001053,-4.773982293438166,7.595736810006201,-93.51619839202613,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.098138,9.0, 2025-04-14 09:57:41.098
5.0,-8.831773745361716,-4.1232397011481225,1.6567756803706288,-95.3001306708902,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0985107,9.0, 2025-04-14 09:57:41.098
5.0,-12.885825297329577,-4.2055175001733005,-12.768018448725345,-93.63213529065251,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0985937,9.0, 2025-04-14 09:57:41.098
6.0,-22.35151208518073,-7.358253162819892,-5.434074635617435,-109.26491710543633,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.0995147,9.0, 2025-04-14 09:57:41.099
6.0,-18.555513630155478,-6.3783993744291365,4.113889951258898,-87.74927266035229,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.099567,9.0, 2025-04-14 09:57:41.099
7.0,-7.115159665700048,0.7087110416032374,-1.0920507870614529,-92.21097330749036,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.1286297,9.0, 2025-04-14 09:57:41.128
7.0,-11.157991517800838,-9.658291635569183,-19.443739869631827,-95.96583286300302,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.128729,9.0, 2025-04-14 09:57:41.128
8.0,-17.302647144999355,-9.87146593304351,-18.392827982082963,-95.05329727381468,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.128954,9.0, 2025-04-14 09:57:41.128
8.0,-15.458876466844233,-8.26704885205254,-7.6331358095631,-89.02083864528686,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.1290312,9.0, 2025-04-14 09:57:41.129
9.0,-10.398791826795788,-2.649719118606299,-12.551104251295328,-86.34307027701288,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.129483,9.0, 2025-04-14 09:57:41.129
9.0,-8.584940348286182,-4.586987295653671,-23.830642517656088,-97.90684094000608,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.129546,9.0, 2025-04-14 09:57:41.129
10.0,-34.47626774152741,-11.89101190911606,-18.007618286646903,-97.7535050418228,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1585393,9.0, 2025-04-14 09:57:41.158
10.0,-18.069326635915782,-3.984863402787596,-4.069011151790619,-83.79245850723237,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1586993,9.0, 2025-04-14 09:57:41.158
11.0,-16.835159650538117,-2.773135817144066,-5.897822230122984,-82.07210452761501,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1588166,9.0, 2025-04-14 09:57:41.158
11.0,-15.997422060463578,-9.751789134461433,-19.219345872290432,-90.43452082853764,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1589196,9.0, 2025-04-14 09:57:41.158
12.0,-23.765194268431515,-14.31072718044743,-13.104609444737434,-89.4883261397481,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.159516,9.0, 2025-04-14 09:57:41.159
12.0,-16.898737949784845,-1.1088803368620574,-2.045725275762379,-83.75879940763116,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1595967,9.0, 2025-04-14 09:57:41.159
13.0,-2.1897114240564406,10.791481322143229,3.953074253164232,-75.41508260648698,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1890025,9.0, 2025-04-14 09:57:41.189
13.0,-22.557206582743675,-3.8390073045156896,-17.798183889128268,-89.46588674001396,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1891124,9.0, 2025-04-14 09:57:41.189
14.0,-28.888857207726687,-3.2892420110292733,-7.65183530934155,-108.13920721877366,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1894696,9.0, 2025-04-14 09:57:41.189
14.0,-29.801392796915025,-6.935644467826933,-1.4249018831178546,-86.87413607072085,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1895325,9.0, 2025-04-14 09:57:41.189
15.0,-13.835759886074811,-4.886179292108864,-5.262039237655699,-84.03555200435221,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1896627,9.0, 2025-04-14 09:57:41.189
15.0,-19.1015390236862,-12.448257002513856,-19.503578268922865,-89.13677554391325,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.1897275,9.0, 2025-04-14 09:57:41.189
16.0,-23.97088876599446,-12.612812600564212,-12.805417448282242,-89.15921494364738,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2181785,9.0, 2025-04-14 09:57:41.218
16.0,-28.71308190980926,-7.620046159718186,-1.5931973811239004,-98.486525433138,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2185564,9.0, 2025-04-14 09:57:41.218
17.0,-9.665771435480565,-2.690858018118888,-7.375082712620497,-98.03773743845522,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2186935,9.0, 2025-04-14 09:57:41.218
17.0,-17.620538641232997,-12.66891109989956,-28.804709458723664,-97.4206539457664,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2187853,9.0, 2025-04-14 09:57:41.218
18.0,-23.436083072330803,-17.239068845752627,-20.18050016090274,-99.55987672042102,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.220068,9.0, 2025-04-14 09:57:41.220
18.0,-21.812966491561383,-9.44885723805055,-12.9325740467757,-79.83938425406814,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2201412,9.0, 2025-04-14 09:57:41.220
19.0,-6.737429770175368,-4.269095799420029,-7.498499411158264,-82.20674092601985,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2481277,9.0, 2025-04-14 09:57:41.248
19.0,-17.328826444689184,-5.073174289893359,-19.806510165333748,-83.82611760683358,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.248182,9.0, 2025-04-14 09:57:41.248
20.0,-23.256567874457687,-11.958330108318478,-20.606848755851388,-93.60595599096268,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.248546,9.0, 2025-04-14 09:57:41.248
20.0,-19.64382451726124,-3.1620854125358164,-7.2254867143929,-73.42919573001564,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2486715,9.0, 2025-04-14 09:57:41.248
21.0,-2.324347822461277,4.452350897248834,-6.772958819754422,-91.91178131103516,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.25026,9.0, 2025-04-14 09:57:41.250
21.0,-8.536321648862213,0.2935821465216577,-20.15058096125722,-91.8930818112567,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.250528,9.0, 2025-04-14 09:57:41.250
22.0,-18.555513630155478,-4.721623694058508,-15.31489031855017,-100.1171218138188,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.27812,9.0, 2025-04-14 09:57:41.278
22.0,-18.551773730199784,-0.3945594453252852,-4.076490951701999,-88.54587135091424,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2781756,9.0, 2025-04-14 09:57:41.278
23.0,-8.315667551476508,3.1209465130232275,-3.055498263798654,-72.32218534313142,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2785988,9.0, 2025-04-14 09:57:41.278
23.0,-16.543447453994304,-2.9900500145740807,-19.974805663339797,-99.29060392361134,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2786508,9.0, 2025-04-14 09:57:41.278
24.0,-26.74963443307206,-8.498922649305314,-13.848849535919726,-96.25380515959114,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2798407,9.0, 2025-04-14 09:57:41.279
24.0,-15.013828372117132,-9.88268563291058,-6.645802221260965,-86.79933807160705,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.2799437,9.0, 2025-04-14 09:57:41.279
25.0,-8.476483249571174,-3.932504803407937,-6.888895718380809,-82.7415466196835,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3081567,9.0, 2025-04-14 09:57:41.308
25.0,-21.719468992669132,-1.7783224289305508,-14.615529026836157,-88.22050005476922,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3082457,9.0, 2025-04-14 09:57:41.308
26.0,-26.140030740294605,-3.580954207573086,-10.726033072918652,-107.4211464272812,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.308673,9.0, 2025-04-14 09:57:41.308
26.0,-29.53212000010535,-3.584694107528776,-3.242493261583149,-88.65806834958494,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.308745,9.0, 2025-04-14 09:57:41.308
27.0,-17.08947284752503,-5.499522884842008,-7.25914581399411,-85.51281248684973,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3099606,9.0, 2025-04-14 09:57:41.309
27.0,-15.8403462623246,-5.937091179657728,-20.57692955620587,-98.83059622906148,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.310038,9.0, 2025-04-14 09:57:41.310
28.0,-27.755667521152645,-6.64393227128312,-7.808911107480526,-88.69546734914184,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3387372,9.0, 2025-04-14 09:57:41.338
28.0,-24.68146975757554,-2.171011924277991,0.961154288612306,-94.42873398121446,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3391757,9.0, 2025-04-14 09:57:41.339
29.0,-11.386125415097922,4.788941893260926,-3.665101956576109,-86.11119647976011,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.339532,9.0, 2025-04-14 09:57:41.339
29.0,-17.635498241055757,-1.6848249300383031,-14.413574429228902,-96.84844925254583,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3396575,9.0, 2025-04-14 09:57:41.339
30.0,-29.95098879514262,-3.4089188096113503,-10.965386670082808,-102.29374358803034,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3398504,9.0, 2025-04-14 09:57:41.339
30.0,-24.064386264886707,0.4768372443504631,5.594890333712101,-82.85748351830989,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3399236,9.0, 2025-04-14 09:57:41.339
31.0,-20.930350102018565,7.002962667029351,6.174574826844037,-95.50208526849748,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3681767,9.0, 2025-04-14 09:57:41.368
31.0,-24.35609846143052,-2.376706421840936,-12.293051154352725,-93.0075719980523,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.368276,9.0, 2025-04-14 09:57:41.368
32.0,-30.40725658973679,-7.893058856483549,-7.550858010537922,-97.72358584217729,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.368616,9.0, 2025-04-14 09:57:41.368
32.0,-32.71103496244177,-9.86024623317644,-0.8489572899416089,-84.4095419999212,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3687043,9.0, 2025-04-14 09:57:41.368
33.0,-15.586033065337688,-4.295275099109858,-4.334544048644602,-86.85169667098671,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3695147,9.0, 2025-04-14 09:57:41.369
33.0,-18.402177731972188,-6.333520574960858,-21.605402044020597,-101.81877629365772,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3695705,9.0, 2025-04-14 09:57:41.369
34.0,-24.40471716085449,-13.05786069529131,-16.04791070986539,-89.71272013708949,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3981743,9.0, 2025-04-14 09:57:41.398
34.0,-20.27586760977283,-3.708110806066543,5.194721038453281,-92.9365138988942,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3982568,9.0, 2025-04-14 09:57:41.398
35.0,-11.89475180907175,0.0430088494904339,-6.473766823299229,-84.12156970333308,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3986652,9.0, 2025-04-14 09:57:41.398
35.0,-19.92431701393798,-0.9705040385015308,-10.804570971988142,-99.31304332334548,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.398753,9.0, 2025-04-14 09:57:41.398
36.0,-22.75542128039524,-0.9106656392104924,-7.8687495067715645,-105.47639845032243,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3996196,9.0, 2025-04-14 09:57:41.399
36.0,-26.43174293683842,0.6002539428882301,7.375082712620497,-84.34222380071878,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.3996763,9.0, 2025-04-14 09:57:41.399
37.0,-14.393004979472607,6.666371671017259,-1.409942283295095,-95.57314336765558,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.4281478,9.0, 2025-04-14 09:57:41.428
37.0,-20.481562107335776,6.180184676777571,-10.02667178120464,-98.81563662923872,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.4282176,9.0, 2025-04-14 09:57:41.428
38.0,-31.443208877462894,-1.1836783359758556,-7.696714108809829,-98.85677552875131,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.4285564,9.0, 2025-04-14 09:57:41.428
38.0,-21.17344359913841,5.615459783468396,3.911935353651643,-92.20723340753466,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.4286196,9.0, 2025-04-14 09:57:41.428
39.0,-16.23677565762773,8.932751044165343,1.8288110783323648,-92.90659469924869,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.429485,9.0, 2025-04-14 09:57:41.429
39.0,-20.070173112209886,-4.497229696717113,-11.092543268576264,-93.78173128888012,0.0160000007599592,0.0800000037997961,1.008000047877431,0.0,0.0,0.0,0.0,0.0,1744621061.4295626,9.0, 2025-04-14 09:57:41.429
40.0,-25.79595994437113,-7.43679106188938,-11.111242768354714,-116.3520275214687,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4581027,9.0, 2025-04-14 09:57:41.458
40.0,-23.20794917503372,-3.3303809105418622,-2.973220464773476,-86.77315877191722,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4581711,9.0, 2025-04-14 09:57:41.458
41.0,-19.16137742297724,2.5936206192709506,-4.457960747182369,-89.7089802371338,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4593115,9.0, 2025-04-14 09:57:41.459
41.0,-23.327625973615795,-2.2233705236576498,-17.31573679484427,-102.080569290556,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4594855,9.0, 2025-04-14 09:57:41.459
42.0,-24.27008076244965,-5.858553280588239,-1.7053943797945976,-91.50413221586496,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4600055,9.0, 2025-04-14 09:57:41.460
42.0,-25.56408614711836,-7.189957664813846,5.075044239871204,-102.03195059113204,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4601145,9.0, 2025-04-14 09:57:41.460
43.0,-20.02155441278592,0.1215467485599219,4.6075567454099655,-90.65517492592336,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4882689,9.0, 2025-04-14 09:57:41.488
43.0,-23.623078070115294,-2.8030550167895854,-2.285078872926533,-100.67062700726092,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4885433,9.0, 2025-04-14 09:57:41.488
44.0,-30.44465558929369,-5.563101184088737,0.2580530969426036,-102.14414758980274,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4886787,9.0, 2025-04-14 09:57:41.488
44.0,-29.019753706175837,-3.01622931426391,8.639168897643685,-89.27889174222946,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4887505,9.0, 2025-04-14 09:57:41.488
45.0,-18.428357031662017,-1.3370142341591418,6.133435927331448,-91.81454391218722,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4904037,9.0, 2025-04-14 09:57:41.490
45.0,-23.12567137600854,-5.540661784354597,-4.02787225227803,-101.48592519760132,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.4904962,9.0, 2025-04-14 09:57:41.490
46.0,-33.70584835065529,-6.864586368668824,-1.525879181921482,-106.34031534008682,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.518251,9.0, 2025-04-14 09:57:41.518
46.0,-28.43632931308821,-7.249796064104885,5.2246402380988,-91.75470551289618,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5183277,9.0, 2025-04-14 09:57:41.518
47.0,-20.552620206493884,1.445471332874149,3.62770295701921,-84.83963049482554,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5187802,9.0, 2025-04-14 09:57:41.518
47.0,-28.75422080932185,-8.087533654179424,-11.511412063613534,-96.06307026185095,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5188668,9.0, 2025-04-14 09:57:41.518
48.0,-32.02289337059483,-6.23628317611292,-0.1682954980060458,-96.09672936145216,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5202396,9.0, 2025-04-14 09:57:41.520
48.0,-24.486994959879667,-1.6848249300383031,9.461946887895463,-92.44284710474312,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5203364,9.0, 2025-04-14 09:57:41.520
49.0,-13.760961886961011,1.7072643297724426,3.579084257595241,-89.38360894098878,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5481265,9.0, 2025-04-14 09:57:41.548
49.0,-19.46430931938812,-5.753836081828922,-10.84196997154504,-88.27285865414888,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.548199,9.0, 2025-04-14 09:57:41.548
50.0,-22.078499388415366,-11.991989207919689,-18.47136588115245,-111.69959197659044,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.54862,9.0, 2025-04-14 09:57:41.548
50.0,-26.40930353710428,-12.171504405792804,2.902162365615368,-86.16355507913977,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.548663,9.0, 2025-04-14 09:57:41.548
51.0,-16.2853943570517,-10.428711026441306,-4.256006149575114,-88.13448235578835,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.54946,9.0, 2025-04-14 09:57:41.549
51.0,-18.129165035206825,-10.772781822364776,-14.649188126437366,-90.4120814288035,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5495324,9.0, 2025-04-14 09:57:41.549
52.0,-32.632497063372284,-13.420630990993232,-8.788764895871282,-106.4973911382258,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.578169,9.0, 2025-04-14 09:57:41.578
52.0,-18.63405152922496,-4.201777600217611,6.062377828173339,-85.08272399194539,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5782576,9.0, 2025-04-14 09:57:41.578
53.0,-17.51582144247368,-3.4911966086365283,3.21257406193763,-83.82237770687789,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.578606,9.0, 2025-04-14 09:57:41.578
53.0,-18.207702934276316,-9.11226624203846,-4.84691034257412,-115.70876472909003,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5786555,9.0, 2025-04-14 09:57:41.578
54.0,-31.787279673386365,-10.836360121611506,0.7105809915810823,-126.45349730178714,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5795784,9.0, 2025-04-14 09:57:41.579
54.0,-27.407856825273484,-7.03288186667487,9.27495189011097,-90.10540963243692,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621061.5796664,9.0, 2025-04-14 09:57:41.579
